Date,Open,High,Low,Close,Adj Close,Volume
2023-08-31,90.000000,91.000000,87.000000,90.000000,90.000000,111724200
2023-09-01,86.000000,89.000000,81.000000,81.000000,81.000000,311490300
2023-09-04,79.000000,85.000000,73.000000,82.000000,82.000000,193435800
2023-09-05,83.000000,90.000000,82.000000,90.000000,90.000000,253233900
2023-09-06,94.000000,99.000000,92.000000,93.000000,93.000000,1073308500
2023-09-07,95.000000,95.000000,90.000000,92.000000,92.000000,128059400
2023-09-08,92.000000,94.000000,90.000000,91.000000,91.000000,72734600
2023-09-11,90.000000,93.000000,89.000000,89.000000,89.000000,64081300
2023-09-12,90.000000,97.000000,89.000000,94.000000,94.000000,303112500
2023-09-13,95.000000,95.000000,90.000000,92.000000,92.000000,75474200
2023-09-14,92.000000,101.000000,90.000000,97.000000,97.000000,528579600
2023-09-15,103.000000,103.000000,93.000000,95.000000,95.000000,357323200
2023-09-18,91.000000,95.000000,88.000000,89.000000,89.000000,252951300
2023-09-19,89.000000,93.000000,87.000000,91.000000,91.000000,105474300
2023-09-20,92.000000,92.000000,89.000000,90.000000,90.000000,83462800
2023-09-21,90.000000,91.000000,89.000000,90.000000,90.000000,54826500
2023-09-22,90.000000,92.000000,88.000000,92.000000,92.000000,99229800
2023-09-25,92.000000,93.000000,90.000000,90.000000,90.000000,27573600
2023-09-26,91.000000,91.000000,89.000000,89.000000,89.000000,68170000
2023-09-27,90.000000,90.000000,88.000000,88.000000,88.000000,66063600
2023-09-29,89.000000,92.000000,88.000000,92.000000,92.000000,76572800
2023-10-02,92.000000,98.000000,91.000000,92.000000,92.000000,289722600
2023-10-03,92.000000,93.000000,91.000000,92.000000,92.000000,52978700
2023-10-04,92.000000,92.000000,89.000000,90.000000,90.000000,60722500
2023-10-05,90.000000,93.000000,89.000000,91.000000,91.000000,59670800
2023-10-06,91.000000,92.000000,90.000000,91.000000,91.000000,34425000
2023-10-09,91.000000,92.000000,90.000000,92.000000,92.000000,39032200
2023-10-10,91.000000,92.000000,90.000000,91.000000,91.000000,25540200
2023-10-11,91.000000,92.000000,90.000000,90.000000,90.000000,62965800
2023-10-12,90.000000,92.000000,86.000000,87.000000,87.000000,152160000
2023-10-13,88.000000,89.000000,86.000000,87.000000,87.000000,66041300
2023-10-16,87.000000,88.000000,83.000000,85.000000,85.000000,63061200
2023-10-17,85.000000,88.000000,85.000000,86.000000,86.000000,24695100
2023-10-18,86.000000,88.000000,85.000000,86.000000,86.000000,49927300
2023-10-19,86.000000,87.000000,84.000000,85.000000,85.000000,46935700
2023-10-20,85.000000,86.000000,82.000000,82.000000,82.000000,52178200
2023-10-23,83.000000,84.000000,78.000000,79.000000,79.000000,75734500
2023-10-24,79.000000,86.000000,79.000000,86.000000,86.000000,108741300
2023-10-25,88.000000,92.000000,86.000000,87.000000,87.000000,102033500
2023-10-26,88.000000,88.000000,83.000000,83.000000,83.000000,75081800
2023-10-27,84.000000,91.000000,83.000000,91.000000,91.000000,237883300
2023-10-30,91.000000,100.000000,91.000000,91.000000,91.000000,130656400
2023-10-31,91.000000,92.000000,89.000000,90.000000,90.000000,42056100
2023-11-01,90.000000,91.000000,85.000000,86.000000,86.000000,110294300
2023-11-02,86.000000,88.000000,85.000000,87.000000,87.000000,31188400
2023-11-03,87.000000,90.000000,87.000000,88.000000,88.000000,36089700
2023-11-06,88.000000,89.000000,87.000000,89.000000,89.000000,26490900
2023-11-07,89.000000,89.000000,87.000000,88.000000,88.000000,13634200
2023-11-08,88.000000,88.000000,86.000000,87.000000,87.000000,29174000
2023-11-09,87.000000,88.000000,87.000000,88.000000,88.000000,10732000
2023-11-10,88.000000,88.000000,86.000000,88.000000,88.000000,26443800
2023-11-13,88.000000,89.000000,87.000000,87.000000,87.000000,21357500
2023-11-14,88.000000,93.000000,87.000000,91.000000,91.000000,137130500
2023-11-15,92.000000,95.000000,88.000000,90.000000,90.000000,71240300
2023-11-16,90.000000,90.000000,87.000000,88.000000,88.000000,41441500
2023-11-17,88.000000,89.000000,87.000000,88.000000,88.000000,37558500
2023-11-20,88.000000,89.000000,87.000000,88.000000,88.000000,26094100
2023-11-21,88.000000,89.000000,87.000000,87.000000,87.000000,28822100
2023-11-22,88.000000,88.000000,85.000000,85.000000,85.000000,46176500
2023-11-23,85.000000,87.000000,85.000000,86.000000,86.000000,20459200
2023-11-24,87.000000,87.000000,85.000000,86.000000,86.000000,57343700
2023-11-27,86.000000,87.000000,85.000000,85.000000,85.000000,22487300
2023-11-28,85.000000,86.000000,84.000000,84.000000,84.000000,23142100
2023-11-29,84.000000,86.000000,84.000000,84.000000,84.000000,24101300
2023-11-30,84.000000,87.000000,84.000000,85.000000,85.000000,30828800
2023-12-01,86.000000,86.000000,83.000000,84.000000,84.000000,42303800
2023-12-04,84.000000,86.000000,83.000000,85.000000,85.000000,46771900
2023-12-05,86.000000,87.000000,83.000000,83.000000,83.000000,88254600
2023-12-06,83.000000,85.000000,83.000000,84.000000,84.000000,32760500
2023-12-07,84.000000,85.000000,83.000000,84.000000,84.000000,40010800
2023-12-08,84.000000,89.000000,83.000000,86.000000,86.000000,133582200
2023-12-11,87.000000,89.000000,81.000000,83.000000,83.000000,130777800
2023-12-12,83.000000,83.000000,81.000000,81.000000,81.000000,52871500
2023-12-13,82.000000,83.000000,80.000000,82.000000,82.000000,35389400
2023-12-14,82.000000,86.000000,81.000000,82.000000,82.000000,37871000
2023-12-15,82.000000,83.000000,81.000000,81.000000,81.000000,14908200
2023-12-18,82.000000,84.000000,73.000000,73.000000,73.000000,719540400
2023-12-19,73.000000,79.000000,69.000000,77.000000,77.000000,231407200
2023-12-20,78.000000,78.000000,74.000000,76.000000,76.000000,62251400
2023-12-21,75.000000,76.000000,69.000000,70.000000,70.000000,479769500
2023-12-22,63.000000,71.000000,63.000000,71.000000,71.000000,63734000
2023-12-27,71.000000,71.000000,69.000000,70.000000,70.000000,44636500
2023-12-28,70.000000,71.000000,69.000000,70.000000,70.000000,31000500
2023-12-29,70.000000,70.000000,69.000000,69.000000,69.000000,38446200
2024-01-02,70.000000,75.000000,69.000000,74.000000,74.000000,93742700
